,symbol,order_type,number_of_shares,date,AGN_COUNT,NFLX_COUNT,CPB_COUNT,VFC_COUNT,SRCL_COUNT,HAR_COUNT,TAP_COUNT,AON_COUNT,RAI_COUNT,RF_COUNT,SIAL_COUNT,WEC_COUNT,GIS_COUNT,URBN_COUNT,BF.B_COUNT,WMT_COUNT,XLNX_COUNT,OI_COUNT,ROST_COUNT,APD_COUNT,TSN_COUNT,AEP_COUNT,AET_COUNT,KSS_COUNT,WFM_COUNT,KO_COUNT,FDO_COUNT,IFF_COUNT,AEE_COUNT,NVDA_COUNT,TSS_COUNT,PG_COUNT,FSLR_COUNT,AMT_COUNT,SYMC_COUNT,C_COUNT,HCBK_COUNT,SHW_COUNT,EA_COUNT,ORLY_COUNT,S_COUNT,ICE_COUNT,PBI_COUNT,BDX_COUNT,TRV_COUNT,CBG_COUNT,MOS_COUNT,OKE_COUNT,MON_COUNT,NEM_COUNT,TWC_COUNT,ATI_COUNT,FLIR_COUNT,BCR_COUNT,DLTR_COUNT,SEE_COUNT,WPO_COUNT,BBBY_COUNT,DGX_COUNT,EXPE_COUNT,JDSU_COUNT,F_COUNT,CF_COUNT,GME_COUNT,JEC_COUNT,CLX_COUNT,RDC_COUNT,DNR_COUNT,TDC_COUNT,LMT_COUNT,VMC_COUNT,KR_COUNT,KEY_COUNT,CTAS_COUNT,MOLX_COUNT,DO_COUNT,AZO_COUNT,DF_COUNT,BAX_COUNT,SWY_COUNT,CAH_COUNT,CVH_COUNT,DV_COUNT,AIG_COUNT,CAG_COUNT,TXN_COUNT,MNST_COUNT,LH_COUNT,ORCL_COUNT,CELG_COUNT,PRGO_COUNT,GOOG_COUNT,IP_COUNT,STJ_COUNT,INTU_COUNT,VZ_COUNT,XOM_COUNT,ISRG_COUNT,MCD_COUNT,PBCT_COUNT,PNC_COUNT,total_value,cash,AGN,NFLX,CPB,VFC,SRCL,HAR,TAP,AON,RAI,RF,SIAL,WEC,GIS,URBN,BF.B,WMT,XLNX,OI,ROST,APD,TSN,AEP,AET,KSS,WFM,KO,FDO,IFF,AEE,NVDA,TSS,PG,FSLR,AMT,SYMC,C,HCBK,SHW,EA,ORLY,S,ICE,PBI,BDX,TRV,CBG,MOS,OKE,MON,NEM,TWC,ATI,FLIR,BCR,DLTR,SEE,WPO,BBBY,DGX,EXPE,JDSU,F,CF,GME,JEC,CLX,RDC,DNR,TDC,LMT,VMC,KR,KEY,CTAS,MOLX,DO,AZO,DF,BAX,SWY,CAH,CVH,DV,AIG,CAG,TXN,MNST,LH,ORCL,CELG,PRGO,GOOG,IP,STJ,INTU,VZ,XOM,ISRG,MCD,PBCT,PNC,SPY
130,,,,2008-07-18 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,97185.0,51.72,27.1,30.98,64.74,57.57,41.07,51.49,43.37,19.25,9.44,54.81,19.07,28.09,32.0,52.32,52.49,21.85,46.16,18.56,87.22,15.62,31.93,34.24,41.51,21.13,22.11,22.34,37.54,31.63,11.56,21.4,56.2,279.27,39.49,19.14,187.06,15.22,49.63,48.46,24.05,8.53,89.45,24.18,77.98,38.97,19.3,124.58,19.34,105.08,45.45,62.6,50.16,44.3,88.21,12.3,17.91,543.46,29.26,50.01,27.46,10.99,5.37,145.98,44.01,81.41,46.58,42.2,30.33,22.79,86.54,57.1,26.1,10.56,25.8,21.28,92.26,126.01,19.68,62.57,23.39,29.79,29.95,52.67,415.92,17.66,26.45,12.09,70.03,20.58,70.85,35.29,481.32,20.25,45.59,27.7,28.21,73.59,288.49,52.85,13.91,60.12,116.02
131,,,,2008-07-21 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,97185.0,51.05,27.35,30.78,64.11,57.78,40.48,50.38,42.54,19.36,9.71,55.14,19.26,28.06,31.32,51.92,51.94,21.48,46.42,18.75,87.92,15.51,32.29,33.49,40.16,21.91,21.92,21.8,37.77,31.82,11.63,21.11,56.18,281.18,39.31,18.98,190.35,14.88,46.26,48.15,23.37,8.58,89.5,23.91,77.36,38.2,18.96,136.26,19.67,111.49,46.79,60.04,51.23,42.65,86.99,12.1,17.92,545.28,28.96,49.68,26.53,10.99,5.41,152.82,41.87,83.53,46.49,44.51,32.12,22.58,87.06,55.19,26.29,10.69,25.83,21.19,95.14,124.52,19.64,61.84,23.5,29.53,29.18,51.88,440.14,17.7,26.17,12.3,70.32,20.49,71.51,35.3,468.8,20.3,45.31,27.16,27.97,74.89,284.71,52.24,13.6,58.92,116.08
132,,,,2008-07-22 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,97185.0,51.39,27.22,30.95,65.72,60.15,41.42,50.84,43.65,19.34,10.64,56.11,19.16,28.73,32.6,53.32,53.52,21.46,47.81,18.93,88.53,15.58,32.39,35.16,41.48,21.89,22.69,22.09,37.37,31.71,11.38,21.14,56.58,266.45,39.0,19.29,201.95,15.74,48.44,48.13,24.04,8.42,97.21,24.24,78.76,39.6,20.08,132.66,19.37,112.54,46.27,59.48,50.74,41.99,89.13,12.69,18.34,546.65,29.25,52.24,26.19,11.16,5.76,152.17,42.25,83.58,47.32,44.19,30.15,22.43,89.02,57.64,26.77,11.15,26.68,21.76,92.7,128.22,20.2,62.49,23.98,29.81,31.67,53.33,466.85,17.82,22.35,12.64,71.93,20.98,72.25,35.93,477.11,20.8,46.56,27.48,27.6,74.78,280.23,52.57,14.06,64.93,117.4
133,,,,2008-07-23 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,97185.0,52.43,27.98,31.93,66.48,59.7,43.62,51.1,43.65,19.68,11.01,55.73,18.84,28.84,32.88,53.52,52.64,22.01,47.01,18.69,87.65,15.93,32.2,39.64,42.59,23.74,23.2,22.54,36.52,31.64,11.72,21.29,57.11,259.72,40.38,19.65,204.17,15.26,49.93,49.07,26.27,8.51,95.0,24.53,78.88,40.43,19.97,119.31,19.25,105.01,44.23,61.36,48.67,42.02,88.63,12.8,19.18,558.39,29.44,52.36,26.85,11.03,5.95,136.1,43.02,81.77,47.45,41.14,27.73,22.61,91.56,59.42,26.16,11.26,27.05,21.79,87.03,130.58,21.44,61.76,24.31,29.47,34.61,53.82,499.37,18.41,22.96,13.18,71.65,20.89,70.45,35.67,489.22,21.13,45.56,27.37,28.52,73.09,331.13,52.16,14.06,64.45,118.03
134,,,,2008-07-24 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,97185.0,51.8,26.73,31.63,64.4,58.85,42.02,50.83,42.03,19.22,9.48,55.41,19.14,28.55,31.21,53.03,51.63,21.63,44.96,18.1,85.08,15.4,32.33,38.28,41.19,22.4,22.92,21.53,35.83,31.44,11.03,20.87,56.94,264.09,39.61,19.38,184.26,14.11,47.59,47.22,25.29,8.5,91.02,24.4,79.5,38.02,18.24,115.88,19.14,106.17,45.94,60.15,42.94,39.22,91.56,12.33,18.61,552.87,28.17,50.81,25.77,10.68,5.04,136.01,41.39,77.93,47.21,39.87,27.41,22.29,89.76,55.84,25.42,10.41,26.49,21.15,86.96,129.0,21.14,61.71,23.73,30.62,33.63,54.42,455.07,18.62,21.92,12.06,66.87,20.35,73.26,35.2,475.62,20.37,45.22,26.81,27.93,72.92,323.67,51.04,13.44,62.86,115.59
135,,,,2008-07-25 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,97185.0,52.99,27.85,31.5,63.71,60.94,41.92,50.4,42.26,19.23,8.47,56.5,18.9,28.32,30.71,52.46,51.5,21.98,46.01,17.82,85.58,15.5,32.09,38.13,41.26,22.26,23.01,21.33,36.1,31.36,11.56,20.73,56.9,262.46,41.12,19.45,182.23,14.14,48.56,47.73,24.72,8.74,102.9,24.01,78.33,37.53,18.26,119.6,19.02,109.07,46.35,59.08,42.23,39.11,92.2,12.15,18.75,549.95,28.01,51.22,25.7,10.94,4.98,140.13,40.4,79.23,47.06,40.97,27.72,22.22,89.65,55.93,25.07,10.38,26.46,21.27,86.47,127.87,21.19,61.69,23.67,30.18,33.21,54.04,451.92,18.39,22.03,12.15,67.92,20.35,74.54,35.69,491.98,20.28,45.22,27.04,27.42,73.73,322.07,51.28,13.52,62.76,115.56
136,,,,2008-07-28 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,97185.0,51.27,28.63,31.17,61.8,60.35,41.87,49.94,41.13,19.12,8.1,56.29,19.11,28.29,30.41,52.03,50.77,21.83,46.82,17.3,85.13,14.41,31.87,37.65,40.2,21.77,22.61,21.05,35.74,31.33,11.53,20.26,56.34,266.9,40.58,19.03,168.5,13.87,47.69,46.05,24.63,8.46,99.0,23.66,78.31,37.33,17.42,120.2,19.13,107.59,46.26,57.28,42.55,38.67,91.12,11.85,18.47,538.98,27.38,51.39,24.87,10.8,4.69,142.04,39.47,76.5,46.76,40.87,28.7,22.18,88.56,54.27,25.13,9.87,26.0,20.93,87.9,126.71,20.92,60.85,23.66,29.45,33.75,52.92,397.5,18.45,22.0,11.98,66.71,20.13,73.51,35.33,477.12,19.9,44.47,26.46,26.74,72.81,308.23,50.53,13.12,61.21,113.86
137,,,,2008-07-29 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,97185.0,52.45,31.04,31.95,63.37,60.69,43.74,49.86,42.55,19.45,8.89,57.49,19.04,28.55,31.91,52.19,52.06,22.41,47.83,17.89,86.38,14.55,31.88,38.62,40.91,22.13,22.79,21.94,36.32,31.49,11.65,20.5,57.85,277.57,41.07,19.67,178.36,14.57,49.45,47.4,25.51,8.49,104.3,23.58,78.09,38.39,18.65,119.9,19.12,108.71,45.2,59.55,44.73,39.59,89.89,12.26,19.09,550.16,28.13,50.94,26.43,11.14,4.95,148.87,40.36,78.37,47.88,39.71,27.8,23.02,89.05,56.48,26.24,10.65,26.63,21.38,87.68,131.03,21.19,61.07,24.61,29.67,33.98,54.43,428.86,18.7,22.38,12.28,67.25,20.82,73.75,35.17,483.11,20.86,45.33,27.07,27.16,73.01,311.94,52.2,13.93,65.95,116.29
138,CBG,BUY,100.0,2008-07-30 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97185.0,95782.0,51.12,30.53,32.31,63.95,60.28,42.13,49.49,43.05,20.75,9.09,58.59,19.47,28.66,32.39,52.39,53.07,22.34,48.06,18.39,87.05,15.04,32.48,39.2,40.7,21.78,22.68,21.61,37.2,31.95,11.48,20.57,58.76,285.0,42.52,19.69,181.84,14.94,50.26,44.29,25.44,8.34,104.19,23.84,79.01,39.42,14.03,129.83,19.63,116.18,45.45,61.68,46.17,40.21,89.97,12.23,18.96,561.65,28.01,51.1,27.23,11.15,4.77,162.45,39.9,82.48,48.58,41.6,30.18,23.06,89.23,59.43,26.4,10.43,26.67,21.69,92.63,131.25,21.13,62.24,24.42,29.62,34.56,55.54,443.96,18.68,22.58,12.18,67.44,20.7,74.12,34.55,482.7,21.06,45.25,27.05,27.33,76.15,312.86,52.85,14.22,66.58,118.37
139,,,,2008-07-31 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97187.0,95782.0,51.29,30.89,31.89,63.03,59.75,40.62,48.51,43.45,21.04,8.85,57.8,19.76,28.5,33.01,53.19,53.12,22.27,42.24,18.11,85.42,14.23,31.96,39.87,40.51,21.91,22.76,21.86,36.55,32.13,11.44,18.21,57.8,285.03,41.63,21.07,183.81,15.11,48.83,43.18,25.54,8.14,99.8,23.67,78.24,39.12,14.05,124.66,19.43,111.91,45.18,63.76,43.93,40.02,89.85,12.5,19.33,564.79,27.83,51.43,28.01,10.93,4.73,159.38,39.4,77.34,47.63,39.47,28.14,23.42,89.4,58.24,26.25,9.81,26.35,21.5,90.09,130.29,21.08,62.27,24.39,30.32,35.1,55.6,432.18,18.61,22.47,11.43,67.58,20.92,75.49,34.48,473.75,24.01,45.14,27.03,27.09,72.59,311.29,52.28,14.24,65.96,116.8
140,,,,2008-08-01 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97127.0,95782.0,50.03,29.22,31.43,62.51,59.33,39.28,48.9,42.53,20.78,8.89,57.08,19.45,28.48,33.0,52.7,52.34,22.28,42.46,18.01,83.4,14.2,31.37,38.85,40.71,21.17,23.49,22.57,36.08,30.65,10.84,17.88,57.33,280.74,41.36,21.7,185.58,15.17,48.01,42.9,26.04,8.09,96.2,23.62,77.27,39.06,13.45,120.23,19.22,107.89,44.53,64.71,42.7,39.22,89.11,12.42,19.34,546.97,27.57,51.1,27.49,10.96,4.59,158.48,38.74,76.81,47.59,39.49,28.45,22.39,89.1,58.18,26.01,10.2,26.64,21.35,90.83,131.33,20.74,62.08,24.48,30.12,35.23,54.78,444.45,18.31,22.25,11.36,67.83,20.89,73.92,34.62,467.86,24.7,45.12,27.14,27.06,71.95,300.43,52.26,14.58,66.44,116.18
141,,,,2008-08-04 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97127.0,95782.0,50.54,29.83,31.91,63.51,59.31,41.1,48.92,42.95,20.79,8.76,56.09,19.38,29.07,31.82,53.06,52.95,22.41,40.65,18.16,81.39,14.32,31.6,40.81,40.19,21.21,23.82,22.7,35.22,30.53,10.58,17.93,58.1,267.24,40.81,21.5,185.18,14.75,48.34,41.8,26.35,8.13,85.44,23.75,78.02,39.33,13.45,107.1,19.06,100.55,43.45,63.92,40.66,37.19,89.85,12.59,19.12,554.51,27.8,51.46,26.99,10.86,4.74,145.24,38.35,72.29,48.48,37.4,25.77,22.42,89.64,57.04,25.93,9.75,26.5,21.2,85.31,130.47,21.36,62.55,24.7,30.63,36.38,54.42,442.79,18.52,22.26,10.7,68.84,20.65,73.12,34.85,463.0,24.71,44.9,27.62,26.92,69.13,299.88,52.94,14.48,66.28,115.11
142,,,,2008-08-05 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97215.0,95782.0,52.07,29.89,32.13,65.38,59.4,41.64,43.3,44.48,21.2,9.27,59.15,19.97,29.29,33.49,54.42,54.68,22.85,41.59,18.66,82.5,15.43,32.35,42.4,43.08,22.65,24.27,23.46,35.51,31.56,11.19,18.76,60.0,264.29,40.99,22.13,195.9,15.12,50.33,43.83,27.43,8.55,89.12,26.17,77.96,39.76,14.33,108.3,19.36,100.49,41.22,67.06,42.63,38.05,90.83,13.08,20.13,572.78,29.06,52.1,27.93,10.99,5.02,136.12,41.72,71.16,49.56,36.54,23.17,22.63,92.63,62.15,26.88,10.15,27.35,21.92,84.94,136.05,23.1,63.51,25.99,31.79,37.93,55.04,495.88,18.55,22.98,11.0,70.46,21.58,76.07,35.42,479.85,24.55,46.03,28.78,27.5,70.71,308.06,54.5,14.75,68.12,118.21
143,CBG,SELL,100.0,2008-08-06 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97220.0,97220.0,54.42,30.0,32.23,65.98,59.33,40.66,45.1,44.59,20.8,9.46,58.65,19.8,29.51,32.6,55.06,55.06,23.27,42.85,18.48,81.85,15.67,31.77,41.9,43.34,19.8,24.47,23.51,35.84,31.31,11.49,18.78,59.82,269.0,42.0,22.25,193.74,15.05,49.96,45.48,27.47,7.34,84.6,25.84,78.62,39.42,14.38,110.72,19.85,102.79,42.0,63.56,44.36,37.72,91.34,12.63,19.94,585.62,29.05,52.37,26.63,11.16,4.87,137.28,41.61,73.21,50.03,37.97,24.19,22.89,92.03,62.06,26.68,10.69,27.17,19.73,88.72,134.0,21.8,64.22,25.45,30.76,37.65,52.8,482.61,18.83,23.05,10.91,70.24,22.21,76.56,35.64,486.34,24.75,46.19,28.98,27.25,70.69,310.79,54.33,14.81,67.8,118.73
144,MOLX,BUY,100.0,2008-08-06 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97220.0,95247.0,54.42,30.0,32.23,65.98,59.33,40.66,45.1,44.59,20.8,9.46,58.65,19.8,29.51,32.6,55.06,55.06,23.27,42.85,18.48,81.85,15.67,31.77,41.9,43.34,19.8,24.47,23.51,35.84,31.31,11.49,18.78,59.82,269.0,42.0,22.25,193.74,15.05,49.96,45.48,27.47,7.34,84.6,25.84,78.62,39.42,14.38,110.72,19.85,102.79,42.0,63.56,44.36,37.72,91.34,12.63,19.94,585.62,29.05,52.37,26.63,11.16,4.87,137.28,41.61,73.21,50.03,37.97,24.19,22.89,92.03,62.06,26.68,10.69,27.17,19.73,88.72,134.0,21.8,64.22,25.45,30.76,37.65,52.8,482.61,18.83,23.05,10.91,70.24,22.21,76.56,35.64,486.34,24.75,46.19,28.98,27.25,70.69,310.79,54.33,14.81,67.8,118.73
145,S,BUY,100.0,2008-08-06 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97220.0,94513.0,54.42,30.0,32.23,65.98,59.33,40.66,45.1,44.59,20.8,9.46,58.65,19.8,29.51,32.6,55.06,55.06,23.27,42.85,18.48,81.85,15.67,31.77,41.9,43.34,19.8,24.47,23.51,35.84,31.31,11.49,18.78,59.82,269.0,42.0,22.25,193.74,15.05,49.96,45.48,27.47,7.34,84.6,25.84,78.62,39.42,14.38,110.72,19.85,102.79,42.0,63.56,44.36,37.72,91.34,12.63,19.94,585.62,29.05,52.37,26.63,11.16,4.87,137.28,41.61,73.21,50.03,37.97,24.19,22.89,92.03,62.06,26.68,10.69,27.17,19.73,88.72,134.0,21.8,64.22,25.45,30.76,37.65,52.8,482.61,18.83,23.05,10.91,70.24,22.21,76.56,35.64,486.34,24.75,46.19,28.98,27.25,70.69,310.79,54.33,14.81,67.8,118.73
146,WFM,BUY,100.0,2008-08-06 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97220.0,92533.0,54.42,30.0,32.23,65.98,59.33,40.66,45.1,44.59,20.8,9.46,58.65,19.8,29.51,32.6,55.06,55.06,23.27,42.85,18.48,81.85,15.67,31.77,41.9,43.34,19.8,24.47,23.51,35.84,31.31,11.49,18.78,59.82,269.0,42.0,22.25,193.74,15.05,49.96,45.48,27.47,7.34,84.6,25.84,78.62,39.42,14.38,110.72,19.85,102.79,42.0,63.56,44.36,37.72,91.34,12.63,19.94,585.62,29.05,52.37,26.63,11.16,4.87,137.28,41.61,73.21,50.03,37.97,24.19,22.89,92.03,62.06,26.68,10.69,27.17,19.73,88.72,134.0,21.8,64.22,25.45,30.76,37.65,52.8,482.61,18.83,23.05,10.91,70.24,22.21,76.56,35.64,486.34,24.75,46.19,28.98,27.25,70.69,310.79,54.33,14.81,67.8,118.73
147,,,,2008-08-07 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97176.0,92533.0,53.14,30.46,31.7,65.14,58.26,40.55,44.67,44.16,20.68,8.84,57.71,19.53,29.08,32.74,53.69,51.62,23.49,41.6,18.4,79.82,15.12,31.28,41.73,42.67,18.64,23.87,22.23,35.14,30.97,11.31,18.52,59.57,265.97,40.8,21.65,181.64,14.96,49.37,45.98,27.54,7.79,84.5,25.7,78.65,38.21,15.12,108.57,18.8,100.83,42.12,62.33,43.78,37.93,89.23,12.88,19.48,581.69,28.53,52.66,26.19,10.9,4.79,136.86,40.28,72.76,48.97,37.09,23.69,24.4,92.8,61.88,26.67,10.05,27.31,20.0,88.05,133.93,21.9,63.43,25.06,30.26,36.56,52.34,395.51,18.33,23.13,10.82,70.35,22.1,73.8,34.25,479.12,24.16,46.18,29.2,26.82,69.89,303.0,54.09,14.03,64.2,116.97
148,OKE,BUY,100.0,2008-08-08 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97355.0,90668.0,56.32,31.05,32.78,68.31,59.05,40.94,44.86,45.14,21.13,9.0,59.53,20.14,29.69,35.59,55.24,52.44,23.83,42.5,18.87,80.67,15.58,31.96,42.89,45.31,18.43,24.49,23.38,36.24,31.61,11.0,19.62,61.46,257.87,42.09,21.98,190.69,15.62,52.68,46.65,28.84,8.72,87.7,26.2,80.54,39.36,16.0,102.37,18.65,101.15,41.06,63.56,44.74,38.18,90.36,13.45,20.6,598.41,29.42,52.96,25.89,10.97,5.19,131.29,43.01,72.82,51.41,36.47,22.83,25.15,96.03,62.0,27.02,11.1,28.32,21.07,84.45,138.35,24.03,64.58,25.35,30.35,37.87,54.26,412.6,18.86,23.72,11.61,71.68,22.85,75.15,34.71,495.01,25.08,46.49,29.54,27.53,71.04,308.26,57.42,14.44,66.3,119.14
